,ticket_id,customer_id,agent_id,category,priority,created_at,first_response_at,resolved_at,status,escalated_flag,reopen_count
427,428,11,17,Technical,Medium,2024-08-11 14:14:42,2024-08-11 14:27:42,2024-08-11 19:57:06.000000,Closed,1,0
428,429,68,8,Technical,Medium,2024-06-22 10:50:23,2024-06-22 11:01:23,2024-06-22 17:53:35.000000,Closed,0,0
429,430,16,4,Technical,Medium,2024-03-05 01:41:04,2024-03-05 01:56:04,2024-03-05 06:52:28.000000,Closed,0,0
430,431,104,13,Technical,Low,2024-05-26 00:36:07,2024-05-26 00:57:07,2024-05-26 03:25:55.000000,Closed,0,0
431,432,15,10,Technical,High,2024-10-08 10:07:15,2024-10-08 10:15:15,2024-10-08 13:20:03.000000,Closed,0,0
432,433,128,4,Technical,Low,2024-07-17 12:57:11,2024-07-17 13:31:11,2024-07-17 19:21:35.000000,Closed,0,0
433,434,12,5,Feature,Medium,2024-01-23 06:02:46,2024-01-23 06:13:46,2024-01-23 11:04:10.000000,Closed,0,1
434,435,121,14,Technical,Low,2024-07-24 13:36:10,2024-07-24 13:56:10,2024-07-24 15:54:58.000000,Closed,0,0
435,436,10,10,Billing,Low,2024-06-17 02:26:11,2024-06-17 02:41:11,2024-06-17 07:10:35.000000,Closed,0,0
436,437,35,10,Bug,Medium,2024-03-23 19:16:17,2024-03-23 19:28:17,2024-03-23 22:46:53.000000,Closed,0,2
437,438,84,18,Technical,High,2024-10-15 18:01:55,2024-10-15 18:13:55,2024-10-15 19:35:31.000000,Closed,0,0
438,439,92,9,Technical,Medium,2024-11-24 10:42:40,2024-11-24 11:00:40,2024-11-24 17:53:28.000000,Open,0,0
439,440,38,10,Billing,High,2024-06-08 10:29:40,2024-06-08 10:41:40,2024-06-08 13:06:52.000000,Closed,0,0
440,441,19,18,Bug,Urgent,2024-05-21 03:05:23,2024-05-21 03:17:23,2024-05-21 05:47:23.000000,Closed,0,2
441,442,54,1,Technical,Medium,2024-09-02 08:34:06,2024-09-02 09:01:06,2024-09-02 16:17:18.000000,Closed,1,0
442,443,95,4,Feature,High,2024-07-17 17:44:19,2024-07-17 17:56:19,2024-07-17 19:38:55.000000,Closed,1,0
443,444,3,8,Account,Medium,2024-12-12 10:18:46,2024-12-12 10:27:46,2024-12-12 19:42:10.000000,Open,0,0
444,445,111,8,Technical,Urgent,2024-07-22 22:22:17,2024-07-22 22:41:17,2024-07-23 00:50:53.000000,Closed,1,0
445,446,40,8,Technical,Low,2024-05-19 13:15:28,2024-05-19 13:34:28,2024-05-19 18:35:04.000000,Closed,0,0
446,447,127,6,Bug,Low,2024-02-29 21:45:45,2024-02-29 22:01:45,2024-03-01 03:22:45.000000,Closed,0,0
447,448,78,3,Technical,Medium,2024-07-28 13:21:35,2024-07-28 13:38:35,2024-07-28 21:51:11.000000,Closed,1,0
448,449,79,18,Technical,Medium,2024-06-14 07:07:29,2024-06-14 07:16:29,2024-06-14 09:30:17.000000,Closed,0,3
449,450,21,9,Billing,Medium,2024-06-02 23:30:58,2024-06-02 23:48:58,2024-06-03 06:14:10.000000,Closed,0,0
450,451,64,14,Technical,Medium,2024-01-16 12:43:02,2024-01-16 13:06:02,2024-01-16 20:06:02.000000,Closed,0,0
451,452,14,3,Technical,Medium,2024-06-13 16:23:32,2024-06-13 16:46:32,2024-06-14 02:54:20.000000,Closed,0,0
452,453,47,11,Technical,Medium,2024-09-15 02:29:10,2024-09-15 02:40:10,2024-09-15 06:23:22.000000,Closed,0,0
453,454,29,20,Billing,High,2024-03-18 21:42:53,2024-03-18 21:50:53,2024-03-18 23:33:29.000000,Closed,0,2
454,455,59,4,Technical,Medium,2024-10-12 08:19:21,2024-10-12 08:39:21,2024-10-12 15:01:33.000000,Closed,0,0
455,456,82,12,Feature,Medium,2024-03-15 06:13:07,2024-03-15 06:25:07,2024-03-15 09:54:31.000000,Closed,0,0
456,457,79,18,Technical,Low,2024-03-16 14:21:39,2024-03-16 14:32:39,2024-03-16 17:23:39.000000,Closed,0,1
457,458,83,1,Feature,Medium,2024-01-28 04:28:10,2024-01-28 04:38:10,2024-01-28 10:12:22.000000,Closed,0,0
458,459,78,3,Technical,Low,2024-06-29 07:00:03,2024-06-29 07:12:03,2024-06-29 10:49:15.000000,Closed,0,0
459,460,48,4,Technical,High,2024-08-14 16:30:01,2024-08-14 16:42:01,2024-08-14 18:52:13.000000,Closed,0,0
460,461,125,13,Billing,Urgent,2024-08-26 22:37:12,2024-08-26 22:44:12,2024-08-27 00:16:36.000000,Closed,0,0
461,462,132,10,Technical,High,2024-12-03 13:23:25,2024-12-03 13:29:25,2024-12-03 14:56:25.000000,Open,0,0
462,463,131,8,Technical,Low,2024-07-31 04:53:10,2024-07-31 05:13:10,2024-07-31 09:51:34.000000,Closed,0,0
463,464,144,13,Technical,High,2024-01-26 07:26:00,2024-01-26 07:37:00,2024-01-26 08:54:24.000000,Closed,0,0
464,465,12,4,Billing,Low,2024-10-10 10:31:23,2024-10-10 10:47:23,2024-10-10 16:28:11.000000,Closed,0,0
465,466,64,18,Technical,High,2024-11-24 17:03:46,2024-11-24 17:11:46,2024-11-24 19:00:22.000000,Open,1,2
466,467,114,7,Billing,High,2024-05-05 16:29:08,2024-05-05 16:39:08,2024-05-05 17:52:56.000000,Closed,1,0
467,468,112,3,Account,Medium,2024-08-16 00:35:37,2024-08-16 00:39:37,2024-08-16 06:24:37.000000,Closed,0,3
468,469,129,10,Feature,Low,2024-05-05 22:08:50,2024-05-05 22:46:50,2024-05-06 07:01:50.000000,Closed,0,0
469,470,60,4,Technical,Medium,2024-02-14 00:40:54,2024-02-14 00:55:54,2024-02-14 05:59:30.000000,Closed,0,0
470,471,20,7,Technical,High,2024-04-18 02:52:26,2024-04-18 03:02:26,2024-04-18 05:24:02.000000,Closed,0,0
471,472,46,20,Account,Medium,2024-04-09 23:47:24,2024-04-10 00:00:24,2024-04-10 06:05:48.000000,Closed,0,0
472,473,136,19,Technical,High,2024-08-06 16:16:31,2024-08-06 16:26:31,2024-08-06 18:39:43.000000,Closed,0,0
473,474,43,3,Billing,Medium,2024-04-24 09:04:31,2024-04-24 09:13:31,2024-04-24 13:03:55.000000,Closed,0,1
474,475,70,17,Account,Medium,2024-02-08 19:06:11,2024-02-08 19:20:11,2024-02-08 22:00:23.000000,Closed,0,0
475,476,89,18,Technical,High,2024-08-24 21:07:56,2024-08-24 21:12:56,2024-08-24 23:23:44.000000,Closed,0,0
476,477,30,8,Account,Medium,2024-01-17 05:52:25,2024-01-17 06:13:25,2024-01-17 13:35:37.000000,Closed,0,0
477,478,37,1,Technical,Low,2024-04-18 04:48:47,2024-04-18 05:10:47,2024-04-18 08:14:23.000000,Closed,0,0
478,479,101,6,Technical,Urgent,2024-02-16 16:52:53,2024-02-16 16:59:53,2024-02-16 18:49:05.000000,Closed,0,0
479,480,142,20,Technical,High,2024-08-22 00:44:53,2024-08-22 00:47:53,2024-08-22 03:20:17.000000,Closed,1,0
480,481,94,11,Billing,High,2024-06-26 13:39:42,2024-06-26 13:49:42,2024-06-26 15:50:54.000000,Closed,0,0
481,482,39,8,Technical,Urgent,2024-03-08 14:33:38,2024-03-08 14:37:38,2024-03-08 16:38:13.999999,Closed,0,0
482,483,47,6,Billing,Medium,2024-08-02 19:44:09,2024-08-02 20:09:09,2024-08-03 00:53:33.000000,Closed,0,0
483,484,105,11,Feature,Low,2024-11-22 18:43:56,2024-11-22 19:07:56,2024-11-22 22:15:08.000000,Open,0,0
484,485,61,3,Technical,Medium,2024-06-30 14:20:41,2024-06-30 14:39:41,2024-06-30 20:54:05.000000,Closed,0,0
485,486,41,12,Bug,High,2024-09-25 00:06:37,2024-09-25 00:29:37,2024-09-25 02:34:25.000000,Closed,0,0
486,487,136,6,Technical,High,2024-06-16 17:43:42,2024-06-16 17:57:42,2024-06-16 19:18:06.000000,Closed,0,0
487,488,20,16,Billing,Medium,2024-03-27 09:32:53,2024-03-27 09:40:53,2024-03-27 13:21:05.000000,Closed,0,0
488,489,7,19,Billing,Medium,2024-02-11 13:12:39,2024-02-11 13:21:39,2024-02-11 18:12:39.000000,Closed,0,0
489,490,125,20,Account,Low,2024-04-29 13:42:12,2024-04-29 13:49:12,2024-04-29 20:19:12.000000,Closed,1,0
490,491,12,20,Technical,High,2024-10-17 03:03:24,2024-10-17 03:31:24,2024-10-17 05:35:35.999999,Closed,0,1
491,492,149,10,Technical,Urgent,2024-09-06 23:12:28,2024-09-06 23:19:28,2024-09-07 00:52:28.000000,Closed,0,1
492,493,149,10,Technical,Medium,2024-06-22 13:52:29,2024-06-22 14:11:29,2024-06-22 16:39:05.000000,Closed,0,1
493,494,107,20,Bug,High,2024-01-17 05:08:11,2024-01-17 05:13:11,2024-01-17 06:57:35.000000,Closed,0,0
494,495,70,5,Bug,Medium,2024-10-13 22:00:09,2024-10-13 22:14:09,2024-10-14 07:03:21.000000,Closed,1,0
495,496,67,4,Technical,Low,2024-04-15 21:21:14,2024-04-15 21:36:14,2024-04-16 02:03:14.000000,Closed,0,1
496,497,118,10,Feature,Low,2024-01-25 19:11:32,2024-01-25 19:22:32,2024-01-25 19:52:32.000000,Closed,0,0
497,498,146,19,Technical,High,2024-10-07 05:28:40,2024-10-07 05:53:40,2024-10-07 07:42:16.000000,Closed,1,0
498,499,96,4,Account,Low,2024-12-19 21:22:41,2024-12-19 21:50:41,2024-12-20 03:19:29.000000,Open,0,0
499,500,68,11,Technical,Low,2024-03-07 21:05:13,2024-03-07 21:23:13,2024-03-08 03:16:37.000000,Closed,1,0
500,501,103,2,Technical,Medium,2024-06-28 11:38:41,2024-06-28 12:02:41,2024-06-28 16:11:04.999999,Closed,0,0
501,502,71,10,Account,Medium,2024-10-21 05:08:15,2024-10-21 05:35:15,2024-10-21 09:45:27.000000,Closed,0,0
502,503,80,14,Account,High,2024-12-28 18:37:50,2024-12-28 18:44:50,2024-12-28 20:01:38.000000,Open,0,0
503,504,129,17,Billing,High,2024-02-02 12:52:46,2024-02-02 12:59:46,2024-02-02 14:27:22.000000,Closed,0,0
504,505,94,1,Feature,High,2024-01-30 22:01:44,2024-01-30 22:17:44,2024-01-31 00:43:32.000000,Closed,0,0
505,506,107,15,Bug,High,2024-05-18 18:03:13,2024-05-18 18:32:13,2024-05-18 21:44:49.000000,Closed,1,0
506,507,37,3,Billing,Urgent,2024-03-22 09:21:48,2024-03-22 09:27:48,2024-03-22 11:18:12.000000,Closed,0,0
507,508,45,17,Technical,High,2024-01-10 19:47:18,2024-01-10 20:00:18,2024-01-10 21:31:30.000000,Closed,0,0
508,509,43,10,Technical,Medium,2024-01-12 03:46:56,2024-01-12 03:58:56,2024-01-12 12:24:44.000000,Closed,0,0
509,510,93,2,Billing,Low,2024-04-14 13:23:06,2024-04-14 13:30:06,2024-04-14 15:49:54.000000,Closed,1,1
510,511,37,3,Technical,Low,2024-10-31 21:26:55,2024-10-31 21:48:55,2024-11-01 04:06:55.000000,Open,0,0
511,512,44,1,Feature,High,2024-09-17 06:50:47,2024-09-17 06:59:47,2024-09-17 09:08:11.000000,Closed,0,0
512,513,33,12,Billing,Low,2024-07-04 20:21:46,2024-07-04 20:35:46,2024-07-05 01:27:58.000000,Closed,0,0
513,514,3,11,Technical,Medium,2024-08-27 20:37:00,2024-08-27 20:48:00,2024-08-28 02:08:24.000000,Closed,0,0
514,515,148,2,Bug,Medium,2024-03-08 08:50:18,2024-03-08 09:07:18,2024-03-08 14:20:30.000000,Closed,0,0
515,516,53,11,Technical,High,2024-01-08 07:28:12,2024-01-08 07:44:12,2024-01-08 09:37:36.000000,Closed,0,0
516,517,145,1,Account,Medium,2024-09-18 22:44:43,2024-09-18 23:13:43,2024-09-19 04:19:43.000000,Closed,0,0
517,518,32,19,Technical,Medium,2024-08-29 07:10:36,2024-08-29 07:31:36,2024-08-29 12:21:24.000000,Closed,1,0
518,519,108,8,Technical,Medium,2024-04-02 22:53:15,2024-04-02 22:57:15,2024-04-03 02:08:39.000000,Closed,0,0
519,520,130,1,Technical,High,2024-07-14 12:13:13,2024-07-14 12:19:13,2024-07-14 14:45:37.000000,Closed,1,0
520,521,73,2,Technical,Low,2024-12-03 15:51:10,2024-12-03 16:14:10,2024-12-03 20:28:34.000000,Open,0,0
521,522,66,20,Technical,Low,2024-05-02 05:36:16,2024-05-02 05:56:16,2024-05-02 13:38:16.000000,Closed,0,0
522,523,147,18,Billing,Medium,2024-06-05 13:32:05,2024-06-05 14:06:05,2024-06-05 18:39:41.000000,Closed,0,1
523,524,123,10,Billing,Medium,2024-02-09 23:53:53,2024-02-10 00:14:53,2024-02-10 01:53:17.000000,Closed,0,0
524,525,5,5,Account,Medium,2024-04-30 03:36:30,2024-04-30 03:44:30,2024-04-30 06:24:06.000000,Closed,0,0
525,526,78,9,Billing,Low,2024-01-28 22:46:12,2024-01-28 23:24:12,2024-01-29 06:42:48.000000,Closed,0,0
526,527,130,5,Technical,Medium,2024-12-21 14:17:09,2024-12-21 14:38:09,2024-12-21 20:31:33.000000,Open,0,0
527,528,52,18,Account,Low,2024-02-28 11:17:11,2024-02-28 11:43:11,2024-02-28 16:20:59.000000,Closed,0,2
528,529,83,16,Account,Medium,2024-02-10 17:20:13,2024-02-10 17:35:13,2024-02-10 23:32:49.000000,Closed,0,0
529,530,136,13,Billing,High,2024-10-03 14:00:05,2024-10-03 14:16:05,2024-10-03 16:17:52.999999,Closed,0,0
530,531,16,20,Bug,Medium,2024-10-14 23:14:18,2024-10-14 23:27:18,2024-10-15 07:25:30.000000,Closed,0,0
531,532,44,2,Technical,Medium,2024-02-21 17:58:15,2024-02-21 18:12:15,2024-02-21 21:25:27.000000,Closed,0,0
532,533,80,1,Bug,High,2024-07-08 13:59:54,2024-07-08 14:10:54,2024-07-08 16:36:06.000000,Closed,0,0
533,534,148,19,Technical,Low,2024-07-12 01:50:18,2024-07-12 02:00:18,2024-07-12 05:51:54.000000,Closed,0,0
534,535,82,6,Technical,Medium,2024-02-05 10:50:47,2024-02-05 11:13:47,2024-02-05 19:00:35.000000,Closed,0,2
535,536,48,3,Account,Medium,2024-03-29 08:10:43,2024-03-29 08:32:43,2024-03-29 12:06:55.000000,Closed,0,1
536,537,2,4,Technical,High,2024-12-28 14:08:25,2024-12-28 14:18:25,2024-12-28 16:04:01.000000,Open,0,2
537,538,130,11,Bug,Medium,2024-10-23 12:46:57,2024-10-23 13:04:57,2024-10-23 16:27:09.000000,Closed,0,0
538,539,73,19,Technical,Medium,2024-06-11 09:28:03,2024-06-11 09:34:03,2024-06-11 16:43:39.000000,Closed,0,0
539,540,93,6,Bug,High,2024-10-13 23:08:21,2024-10-13 23:30:21,2024-10-14 01:33:20.999999,Closed,0,0
540,541,54,5,Bug,High,2024-08-10 15:29:32,2024-08-10 15:36:32,2024-08-10 17:06:32.000000,Closed,0,0
541,542,127,13,Feature,Medium,2024-02-09 03:29:29,2024-02-09 03:44:29,2024-02-09 06:13:17.000000,Closed,0,0
542,543,83,8,Feature,Medium,2024-03-22 03:24:27,2024-03-22 03:34:27,2024-03-22 07:22:27.000000,Closed,0,0
543,544,76,3,Account,High,2024-04-05 09:41:58,2024-04-05 09:53:58,2024-04-05 12:13:46.000000,Closed,0,0
544,545,50,18,Billing,High,2024-02-17 12:38:40,2024-02-17 12:46:40,2024-02-17 15:10:04.000000,Closed,0,0
545,546,46,11,Account,High,2024-03-24 11:53:23,2024-03-24 11:55:23,2024-03-24 13:09:11.000000,Closed,0,0
546,547,123,6,Feature,Low,2024-04-13 02:34:03,2024-04-13 02:51:03,2024-04-13 03:21:03.000000,Closed,0,0
547,548,69,19,Bug,Low,2024-10-27 02:15:35,2024-10-27 02:36:35,2024-10-27 05:34:11.000000,Closed,0,0
548,549,44,12,Technical,Low,2024-10-25 12:50:36,2024-10-25 13:03:36,2024-10-25 15:52:48.000000,Closed,0,0
549,550,108,20,Technical,Medium,2024-08-20 09:38:44,2024-08-20 09:59:44,2024-08-20 13:32:44.000000,Closed,0,0
550,551,119,14,Technical,High,2024-05-22 17:40:59,2024-05-22 18:11:59,2024-05-22 19:38:23.000000,Closed,1,0
551,552,73,9,Account,Low,2024-01-02 06:13:22,2024-01-02 06:28:22,2024-01-02 13:32:34.000000,Closed,0,0
552,553,102,9,Feature,High,2024-08-18 06:43:59,2024-08-18 07:04:59,2024-08-18 08:31:23.000000,Closed,1,0
553,554,113,11,Technical,Low,2024-05-28 03:47:59,2024-05-28 03:57:59,2024-05-28 11:26:11.000000,Closed,0,0
554,555,46,13,Technical,Medium,2024-04-22 01:26:03,2024-04-22 01:38:03,2024-04-22 06:58:27.000000,Closed,0,0
555,556,135,1,Bug,Medium,2024-11-08 21:06:23,2024-11-08 21:23:23,2024-11-09 05:12:35.000000,Open,0,0
556,557,72,1,Feature,Low,2024-02-18 07:37:29,2024-02-18 08:18:29,2024-02-18 15:13:05.000000,Closed,0,0
557,558,58,9,Feature,Low,2024-08-31 03:33:55,2024-08-31 03:38:55,2024-08-31 09:14:19.000000,Closed,0,0
558,559,140,20,Bug,Medium,2024-12-30 02:59:33,2024-12-30 03:07:33,2024-12-30 07:38:09.000000,Open,0,0
559,560,117,1,Account,Low,2024-02-20 11:22:14,2024-02-20 11:42:14,2024-02-20 12:12:14.000000,Closed,0,0
560,561,132,17,Technical,High,2024-02-28 04:57:52,2024-02-28 05:08:52,2024-02-28 07:58:40.000000,Closed,0,0
561,562,110,1,Account,Medium,2024-10-13 20:40:29,2024-10-13 21:06:29,2024-10-14 02:55:05.000000,Closed,0,0
562,563,74,14,Technical,Medium,2024-08-26 00:22:32,2024-08-26 00:45:32,2024-08-26 08:57:31.999999,Closed,0,0
563,564,40,4,Feature,High,2024-12-19 11:36:41,2024-12-19 11:47:41,2024-12-19 14:48:53.000000,Open,0,0
564,565,126,12,Technical,Medium,2024-10-16 05:26:06,2024-10-16 05:48:06,2024-10-16 12:00:42.000000,Closed,1,0
565,566,139,4,Technical,Medium,2024-08-08 04:07:37,2024-08-08 04:18:37,2024-08-08 11:09:01.000000,Closed,0,3
566,567,55,8,Account,High,2024-11-15 20:13:56,2024-11-15 20:30:56,2024-11-15 21:52:32.000000,Open,0,0
567,568,52,17,Billing,Low,2024-10-06 09:10:50,2024-10-06 09:41:50,2024-10-06 18:19:38.000000,Closed,0,0
568,569,128,1,Billing,Medium,2024-10-03 03:51:52,2024-10-03 04:00:52,2024-10-03 10:57:16.000000,Closed,0,0
569,570,127,9,Account,Low,2024-10-31 01:25:29,2024-10-31 01:43:29,2024-10-31 03:07:29.000000,Closed,0,1
570,571,104,6,Technical,Low,2024-04-23 17:47:15,2024-04-23 18:07:15,2024-04-23 23:24:03.000000,Closed,0,0
571,572,138,8,Technical,High,2024-08-21 07:57:44,2024-08-21 08:10:44,2024-08-21 10:08:20.000000,Closed,0,0
572,573,85,15,Billing,Medium,2024-02-20 09:32:09,2024-02-20 09:46:09,2024-02-20 15:38:21.000000,Closed,0,0
573,574,102,17,Technical,Medium,2024-01-08 19:33:35,2024-01-08 19:48:35,2024-01-09 02:50:59.000000,Closed,0,0
574,575,51,11,Feature,Low,2024-04-12 08:58:26,2024-04-12 09:14:26,2024-04-12 15:54:38.000000,Closed,0,1
575,576,14,11,Bug,Medium,2024-02-05 10:25:10,2024-02-05 10:38:10,2024-02-05 15:59:46.000000,Closed,0,0
576,577,37,15,Technical,Medium,2024-11-22 12:38:37,2024-11-22 13:08:37,2024-11-22 16:47:01.000000,Open,0,0
577,578,95,3,Billing,High,2024-06-29 02:51:53,2024-06-29 03:01:53,2024-06-29 05:02:28.999999,Closed,0,2
578,579,63,2,Bug,Medium,2024-02-02 21:06:21,2024-02-02 21:15:21,2024-02-03 02:45:21.000000,Closed,0,0
579,580,89,5,Technical,Low,2024-05-29 02:04:06,2024-05-29 03:05:06,2024-05-29 10:00:54.000000,Closed,0,0
580,581,10,18,Account,High,2024-06-05 10:35:04,2024-06-05 10:38:04,2024-06-05 12:20:40.000000,Closed,0,0
581,582,79,8,Billing,Medium,2024-06-29 11:29:30,2024-06-29 11:51:30,2024-06-29 16:20:54.000000,Closed,0,0
582,583,73,14,Technical,Low,2024-11-18 21:53:11,2024-11-18 22:09:11,2024-11-19 06:10:23.000000,Open,0,0
583,584,113,7,Technical,Low,2024-02-26 11:46:50,2024-02-26 12:34:50,2024-02-26 20:16:50.000000,Closed,0,1
584,585,16,15,Technical,Low,2024-07-27 02:04:03,2024-07-27 02:18:03,2024-07-27 04:05:27.000000,Closed,0,0
585,586,80,17,Technical,Medium,2024-06-29 06:02:54,2024-06-29 06:17:54,2024-06-29 15:16:42.000000,Closed,0,0
586,587,97,13,Technical,Low,2024-01-18 18:52:48,2024-01-18 19:31:48,2024-01-18 20:19:48.000000,Closed,0,0
587,588,54,20,Technical,Low,2024-11-17 11:33:09,2024-11-17 11:49:09,2024-11-17 14:53:57.000000,Open,0,0
588,589,50,19,Technical,Medium,2024-10-06 21:43:01,2024-10-06 21:50:01,2024-10-07 00:03:49.000000,Closed,0,0
589,590,145,12,Technical,Low,2024-12-29 23:18:20,2024-12-29 23:39:20,2024-12-30 03:12:56.000000,Open,0,0
590,591,61,4,Billing,Low,2024-06-22 08:48:17,2024-06-22 09:16:17,2024-06-22 16:49:53.000000,Closed,0,0
591,592,35,13,Bug,High,2024-10-11 20:57:21,2024-10-11 21:17:21,2024-10-11 23:32:56.999999,Closed,0,0
592,593,28,6,Technical,High,2024-06-07 00:46:13,2024-06-07 00:52:13,2024-06-07 03:40:13.000000,Closed,0,0
593,594,143,11,Technical,Medium,2024-12-21 07:43:08,2024-12-21 08:17:08,2024-12-21 13:24:56.000000,Open,0,0
594,595,111,17,Technical,Low,2024-03-18 10:15:00,2024-03-18 10:39:00,2024-03-18 15:48:36.000000,Closed,0,0
595,596,34,20,Feature,Medium,2024-06-14 10:57:16,2024-06-14 11:15:16,2024-06-14 17:17:40.000000,Closed,0,0
596,597,142,14,Technical,Medium,2024-02-16 15:05:57,2024-02-16 15:25:57,2024-02-16 15:55:57.000000,Closed,0,0
597,598,103,11,Technical,Medium,2024-08-20 11:22:57,2024-08-20 11:31:57,2024-08-20 16:23:33.000000,Closed,0,2
598,599,33,6,Technical,Medium,2024-11-19 23:35:49,2024-11-19 23:48:49,2024-11-20 03:18:49.000000,Open,0,0
599,600,128,4,Technical,Low,2024-06-30 10:13:37,2024-06-30 10:31:37,2024-06-30 16:59:13.000000,Closed,0,1
600,601,128,12,Technical,High,2024-07-09 06:58:07,2024-07-09 07:05:07,2024-07-09 08:14:07.000000,Closed,0,0
601,602,77,16,Account,Low,2024-04-12 10:43:23,2024-04-12 11:40:23,2024-04-12 19:48:47.000000,Closed,0,0
602,603,111,7,Feature,Medium,2024-03-16 15:24:09,2024-03-16 15:40:09,2024-03-16 16:37:45.000000,Closed,0,0
603,604,94,3,Account,Low,2024-01-27 13:08:54,2024-01-27 13:41:54,2024-01-27 16:19:06.000000,Closed,0,0
604,605,104,6,Billing,Medium,2024-11-12 19:57:56,2024-11-12 20:10:56,2024-11-13 04:15:44.000000,Open,1,0
605,606,79,3,Technical,Medium,2024-07-30 12:22:40,2024-07-30 12:28:40,2024-07-30 15:07:40.000000,Closed,0,0
606,607,62,2,Feature,Medium,2024-03-12 22:33:18,2024-03-12 22:39:18,2024-03-12 23:09:18.000000,Closed,0,0
607,608,55,5,Billing,Medium,2024-06-28 15:02:39,2024-06-28 15:15:39,2024-06-28 23:01:15.000000,Closed,0,0
608,609,100,4,Feature,Medium,2024-09-22 09:00:35,2024-09-22 09:07:35,2024-09-22 13:44:11.000000,Closed,0,0
609,610,13,1,Feature,Medium,2024-09-26 00:07:00,2024-09-26 00:21:00,2024-09-26 03:01:48.000000,Closed,0,0
610,611,131,20,Account,Low,2024-02-28 16:51:44,2024-02-28 17:28:44,2024-02-28 22:17:56.000000,Closed,0,0
611,612,22,18,Technical,Medium,2024-01-11 12:27:50,2024-01-11 12:52:50,2024-01-11 15:46:14.000000,Closed,0,0
612,613,15,7,Technical,Low,2024-09-05 06:13:48,2024-09-05 06:54:48,2024-09-05 12:26:00.000000,Closed,0,0
613,614,48,11,Technical,Low,2024-05-31 20:16:04,2024-05-31 20:36:04,2024-06-01 00:02:28.000000,Closed,0,0
614,615,35,16,Account,Low,2024-12-03 10:42:43,2024-12-03 10:51:43,2024-12-03 16:06:43.000000,Open,0,0
615,616,74,1,Account,Low,2024-04-16 23:54:42,2024-04-17 00:29:42,2024-04-17 05:44:06.000000,Closed,0,0
616,617,79,12,Technical,Low,2024-05-19 07:37:38,2024-05-19 07:42:38,2024-05-19 10:28:50.000000,Closed,0,0
617,618,35,13,Technical,Urgent,2024-05-29 04:06:33,2024-05-29 04:13:33,2024-05-29 05:24:57.000000,Closed,0,0
618,619,109,18,Technical,Medium,2024-02-20 16:51:32,2024-02-20 17:18:32,2024-02-20 21:41:55.999999,Closed,0,0
619,620,3,3,Billing,Medium,2024-03-12 18:11:45,2024-03-12 18:30:45,2024-03-12 20:48:09.000000,Closed,0,0
620,621,99,2,Feature,Medium,2024-01-18 22:41:44,2024-01-18 22:53:44,2024-01-19 02:23:08.000000,Closed,0,0
621,622,78,13,Feature,Low,2024-07-22 18:17:40,2024-07-22 18:39:40,2024-07-23 03:03:40.000000,Closed,0,3
622,623,107,7,Feature,Medium,2024-07-20 05:42:59,2024-07-20 05:59:59,2024-07-20 09:53:59.000000,Closed,0,0
623,624,39,9,Billing,Medium,2024-09-24 05:10:26,2024-09-24 05:16:26,2024-09-24 09:37:25.999999,Closed,0,0
624,625,45,7,Billing,Low,2024-03-17 03:07:11,2024-03-17 03:21:11,2024-03-17 08:30:11.000000,Closed,0,0
625,626,147,6,Technical,Low,2024-04-07 04:28:15,2024-04-07 05:44:15,2024-04-07 12:33:27.000000,Closed,0,1
626,627,93,17,Bug,High,2024-09-05 08:34:25,2024-09-05 08:41:25,2024-09-05 10:27:37.000000,Closed,0,0
627,628,65,15,Billing,Medium,2024-04-24 19:01:59,2024-04-24 19:25:59,2024-04-24 22:13:23.000000,Closed,0,0
628,629,95,7,Billing,High,2024-05-09 15:36:02,2024-05-09 15:56:02,2024-05-09 18:50:02.000000,Closed,0,0
629,630,125,18,Technical,High,2024-03-25 12:37:01,2024-03-25 12:43:01,2024-03-25 14:07:01.000000,Closed,1,2
630,631,27,1,Account,Low,2024-02-21 14:35:17,2024-02-21 14:58:17,2024-02-21 16:57:41.000000,Closed,0,1
631,632,34,1,Account,Low,2024-05-20 00:39:57,2024-05-20 01:13:57,2024-05-20 07:01:21.000000,Closed,0,1
632,633,46,17,Billing,Medium,2024-04-11 04:08:22,2024-04-11 04:52:22,2024-04-11 10:07:58.000000,Closed,0,0
633,634,141,7,Billing,High,2024-06-30 09:53:24,2024-06-30 10:00:24,2024-06-30 11:58:36.000000,Closed,0,0
634,635,43,8,Billing,Medium,2024-08-04 16:22:45,2024-08-04 16:31:45,2024-08-04 22:48:33.000000,Closed,0,0
635,636,129,11,Billing,Medium,2024-06-30 13:57:52,2024-06-30 14:15:52,2024-06-30 21:37:28.000000,Closed,0,0
636,637,129,14,Account,High,2024-04-08 21:29:42,2024-04-08 21:45:42,2024-04-08 23:29:30.000000,Closed,0,0
637,638,85,12,Technical,Low,2024-06-16 06:25:28,2024-06-16 06:52:28,2024-06-16 14:12:16.000000,Closed,1,0
638,639,43,5,Account,Medium,2024-03-03 15:51:32,2024-03-03 16:12:32,2024-03-03 22:06:32.000000,Closed,0,0
639,640,136,19,Technical,Medium,2024-12-26 22:25:31,2024-12-26 22:48:31,2024-12-27 03:44:55.000000,Open,0,0
640,641,140,16,Technical,High,2024-03-15 18:45:26,2024-03-15 18:53:26,2024-03-15 20:22:50.000000,Closed,0,0
